"Invoice","03/03/2016","27027","Replacement Bag, Deep","HornerXpress, Inc.:Horner Cape Coral","SS 160 (Replacement Bag, Deep)",5,,8.15,40.75,4963.42
"Invoice","03/03/2016","27027","Replacement Bag, Fine Mesh","HornerXpress, Inc.:Horner Cape Coral","SS 190 (Replacement Bag, Fine Mesh)",5,,8.15,40.75,5004.17
"Invoice","04/13/2016","27185","Piranha Complete w/ Regular Bag","HornerXpress, Inc.:Horner Cape Coral","PA 500 (Piranha Complete w/ Regular Bag)",30,,16.85,505.50,5509.67
"Invoice","04/13/2016","27185","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Cape Coral","PA 575 (Plastic Replacement Lip, Piranha)",30,,4.65,139.50,5649.17
"Invoice","04/13/2016","27185","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:Horner Cape Coral","PA 590 (Piranha Complete with Fine Mesh Bag)",15,,18.17,272.55,5921.72
"Invoice","04/13/2016","27185","Replacement Bag, Regular","HornerXpress, Inc.:Horner Cape Coral","SS 150 (Replacement Bag, Regular)",10,,7.00,70.00,5991.72
"Invoice","04/13/2016","27185","Replacement Bag, Deep","HornerXpress, Inc.:Horner Cape Coral","SS 160 (Replacement Bag, Deep)",2,,8.15,16.30,6008.02
"Invoice","04/13/2016","27185","Replacement Bag, Fine Mesh","HornerXpress, Inc.:Horner Cape Coral","SS 190 (Replacement Bag, Fine Mesh)",10,,8.15,81.50,6089.52
"Invoice","04/26/2016","27231","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Cape Coral","PA 575 (Plastic Replacement Lip, Piranha)",30,,4.65,139.50,6229.02
"Invoice","04/26/2016","27231","Replacement Bag, Regular","HornerXpress, Inc.:Horner Cape Coral","SS 150 (Replacement Bag, Regular)",5,,7.00,35.00,6264.02
"Invoice","04/29/2016","27258","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:Horner Cape Coral","PA 590 (Piranha Complete with Fine Mesh Bag)",24,,18.17,436.08,6700.10
"Invoice","04/29/2016","27258","Replacement Bag, Fine Mesh","HornerXpress, Inc.:Horner Cape Coral","SS 190 (Replacement Bag, Fine Mesh)",10,,8.15,81.50,6781.60
"Invoice","05/12/2016","27323","Piranha Complete w/ Regular Bag","HornerXpress, Inc.:Horner Cape Coral","PA 500 (Piranha Complete w/ Regular Bag)",20,,16.85,337.00,7118.60
"Invoice","05/12/2016","27323","Replacement Bag, Regular","HornerXpress, Inc.:Horner Cape Coral","SS 150 (Replacement Bag, Regular)",5,,7.00,35.00,7153.60
"Invoice","05/12/2016","27323","Replacement Bag, Deep","HornerXpress, Inc.:Horner Cape Coral","SS 160 (Replacement Bag, Deep)",5,,8.15,40.75,7194.35
"Invoice","05/12/2016","27323","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Cape Coral","PA 575 (Plastic Replacement Lip, Piranha)",50,,4.65,232.50,7426.85
"Invoice","05/18/2016","27355","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:Horner Cape Coral","PA 590 (Piranha Complete with Fine Mesh Bag)",10,,18.17,181.70,7608.55
"Invoice","05/18/2016","27355","Replacement Bag, Fine Mesh","HornerXpress, Inc.:Horner Cape Coral","SS 190 (Replacement Bag, Fine Mesh)",10,,8.15,81.50,7690.05
"Invoice","05/27/2016","27395","Piranha Complete w/ Regular Bag","HornerXpress, Inc.:Horner Cape Coral","PA 500 (Piranha Complete w/ Regular Bag)",15,,16.85,252.75,7942.80
"Invoice","05/27/2016","27395","Replacement Bag, Regular","HornerXpress, Inc.:Horner Cape Coral","SS 150 (Replacement Bag, Regular)",10,,7.00,70.00,8012.80
"Invoice","05/27/2016","27395","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:Horner Cape Coral","PA 590 (Piranha Complete with Fine Mesh Bag)",15,,18.17,272.55,8285.35
"Invoice","05/27/2016","27395","Replacement Bag, Fine Mesh","HornerXpress, Inc.:Horner Cape Coral","SS 190 (Replacement Bag, Fine Mesh)",15,,8.15,122.25,8407.60
"Invoice","07/08/2016","27607","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Cape Coral","PA 575 (Plastic Replacement Lip, Piranha)",75,,4.65,348.75,8756.35
"Invoice","07/08/2016","27607","Piranha Complete w/ Regular Bag","HornerXpress, Inc.:Horner Cape Coral","PA 500 (Piranha Complete w/ Regular Bag)",10,,16.85,168.50,8924.85
"Invoice","07/12/2016","27618","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:Horner Cape Coral","PA 590 (Piranha Complete with Fine Mesh Bag)",10,,18.17,181.70,9106.55
"Invoice","07/12/2016","27620","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:Horner Cape Coral","PA 590 (Piranha Complete with Fine Mesh Bag)",25,,18.17,454.25,9560.80
"Invoice","07/12/2016","27620","Replacement Bag, Fine Mesh","HornerXpress, Inc.:Horner Cape Coral","SS 190 (Replacement Bag, Fine Mesh)",15,,8.15,122.25,9683.05
"Total Horner Cape Coral",,,,,,,885,,,9683.05,9683.05
"Horner Ft Myers",,,,,,,,,,,""
"Invoice","08/12/2015","26444","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Ft Myers","PA 575 (Plastic Replacement Lip, Piranha)",100,,4.65,465.00,465.00
"Invoice","09/22/2015","26548","Piranha Complete w/ Regular Bag","HornerXpress, Inc.:Horner Ft Myers","PA 500 (Piranha Complete w/ Regular Bag)",50,,16.85,842.50,1307.50
"Invoice","09/22/2015","26548","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:Horner Ft Myers","PA 590 (Piranha Complete with Fine Mesh Bag)",25,,18.17,454.25,1761.75
"Invoice","09/22/2015","26548","Replacement Bag, Regular","HornerXpress, Inc.:Horner Ft Myers","SS 150 (Replacement Bag, Regular)",15,,7.00,105.00,1866.75
"Invoice","09/22/2015","26548","Replacement Bag, Fine Mesh","HornerXpress, Inc.:Horner Ft Myers","SS 190 (Replacement Bag, Fine Mesh)",10,,8.15,81.50,1948.25
"Invoice","12/09/2015","26779","Piranha Complete w/ Regular Bag","HornerXpress, Inc.:Horner Ft Myers","PA 500 (Piranha Complete w/ Regular Bag)",15,,16.85,252.75,2201.00
"Invoice","12/09/2015","26779","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Ft Myers","PA 575 (Plastic Replacement Lip, Piranha)",50,,4.65,232.50,2433.50
"Invoice","12/09/2015","26779","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:Horner Ft Myers","PA 590 (Piranha Complete with Fine Mesh Bag)",20,,18.17,363.40,2796.90
"Invoice","12/09/2015","26779","Replacement Bag, Fine Mesh","HornerXpress, Inc.:Horner Ft Myers","SS 190 (Replacement Bag, Fine Mesh)",6,,8.15,48.90,2845.80
"Invoice","01/04/2016","26831","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:Horner Ft Myers","PA 590 (Piranha Complete with Fine Mesh Bag)",55,,18.17,999.35,3845.15
"Invoice","01/26/2016","26886","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Ft Myers","PA 575 (Plastic Replacement Lip, Piranha)",50,,4.65,232.50,4077.65
"Invoice","01/26/2016","26886","Replacement Bag, Regular","HornerXpress, Inc.:Horner Ft Myers","SS 150 (Replacement Bag, Regular)",10,,7.00,70.00,4147.65
"Invoice","01/26/2016","26886","Replacement Bag, Fine Mesh","HornerXpress, Inc.:Horner Ft Myers","SS 190 (Replacement Bag, Fine Mesh)",10,,8.15,81.50,4229.15
"Invoice","03/07/2016","28008","Piranha Complete w/ Regular Bag","HornerXpress, Inc.:Horner Ft Myers","PA 500 (Piranha Complete w/ Regular Bag)",20,,16.85,337.00,4566.15
"Invoice","03/07/2016","28008","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Ft Myers","PA 575 (Plastic Replacement Lip, Piranha)",75,,4.65,348.75,4914.90
"Invoice","03/07/2016","28008","Replacement Bag, Regular","HornerXpress, Inc.:Horner Ft Myers","SS 150 (Replacement Bag, Regular)",6,,7.00,42.00,4956.90
"Invoice","03/07/2016","28008","Replacement Bag, Fine Mesh","HornerXpress, Inc.:Horner Ft Myers","SS 190 (Replacement Bag, Fine Mesh)",5,,8.15,40.75,4997.65
"Invoice","03/17/2016","27075","Replacement Bag, Regular","HornerXpress, Inc.:Horner Ft Myers","SS 150 (Replacement Bag, Regular)",20,,7.00,140.00,5137.65
"Invoice","03/17/2016","27075","Replacement Bag, Fine Mesh","HornerXpress, Inc.:Horner Ft Myers","SS 190 (Replacement Bag, Fine Mesh)",30,,8.15,244.50,5382.15
"Invoice","04/26/2016","27227","Piranha Complete w/ Regular Bag","HornerXpress, Inc.:Horner Ft Myers","PA 500 (Piranha Complete w/ Regular Bag)",60,,16.85,1011.00,6393.15
"Invoice","04/26/2016","27227","Quantity Disount","HornerXpress, Inc.:Horner Ft Myers","10.5% (Quantity Disount)","",,-10.50%,-106.16,6286.99
"Invoice","04/26/2016","27227","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Ft Myers","PA 575 (Plastic Replacement Lip, Piranha)",50,,4.65,232.50,6519.49
"Invoice","04/26/2016","27227","Quantity Disount","HornerXpress, Inc.:Horner Ft Myers","10.5% (Quantity Disount)","",,-10.50%,-24.41,6495.08
"Invoice","05/06/2016","27279","Replacement Bag, Fine Mesh","HornerXpress, Inc.:Horner Ft Myers","SS 190 (Replacement Bag, Fine Mesh)",30,,8.15,244.50,6739.58
"Invoice","05/12/2016","27308","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:Horner Ft Myers","PA 590 (Piranha Complete with Fine Mesh Bag)",60,,18.17,1090.20,7829.78
"Invoice","05/12/2016","27308","Quantity Discount","HornerXpress, Inc.:Horner Ft Myers","10.0% (Quantity Discount)","",,-10.00%,-109.02,7720.76
"Invoice","06/28/2016","27560","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Ft Myers","PA 575 (Plastic Replacement Lip, Piranha)",50,,4.65,232.50,7953.26
"Invoice","06/28/2016","27560","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:Horner Ft Myers","PA 590 (Piranha Complete with Fine Mesh Bag)",15,,18.17,272.55,8225.81
"Total Horner Ft Myers",,,,,,,837,,,8225.81,8225.81
"Horner Jacksonville",,,,,,,,,,,""
"Invoice","08/06/2015","26428","Piranha Complete w/ Regular Bag","HornerXpress, Inc.:Horner Jacksonville","PA 500 (Piranha Complete w/ Regular Bag)",24,,16.85,404.40,404.40
"Invoice","08/06/2015","26428","Replacement Bag, Quick-Flip","HornerXpress, Inc.:Horner Jacksonville","SS 133 (Replacement Bag, Quick-Flip)",12,,7.75,93.00,497.40
"Invoice","10/15/2015","26621","Piranha Complete with Deep Bag","HornerXpress, Inc.:Horner Jacksonville","PA 560 (Piranha Complete with Deep Bag)",24,,18.17,436.08,933.48
"Invoice","10/15/2015","26621","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Jacksonville","PA 575 (Plastic Replacement Lip, Piranha)",20,,4.65,93.00,1026.48
"Invoice","10/15/2015","26621","Replacement Bag, Deep","HornerXpress, Inc.:Horner Jacksonville","SS 160 (Replacement Bag, Deep)",12,,8.15,97.80,1124.28
"Invoice","10/15/2015","26621","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:Horner Jacksonville","PA 590 (Piranha Complete with Fine Mesh Bag)",6,,18.17,109.02,1233.30
"Invoice","10/29/2015","26661","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Jacksonville","PA 575 (Plastic Replacement Lip, Piranha)",30,,4.65,139.50,1372.80
"Invoice","10/29/2015","26661","Replacement Bag, Deep","HornerXpress, Inc.:Horner Jacksonville","SS 160 (Replacement Bag, Deep)",12,,8.15,97.80,1470.60
"Invoice","10/29/2015","26661","Replacement Bag, Quick-Flip","HornerXpress, Inc.:Horner Jacksonville","SS 133 (Replacement Bag, Quick-Flip)",6,,7.60,45.60,1516.20
"Invoice","10/29/2015","26661","Replacement Bag, Fine Mesh","HornerXpress, Inc.:Horner Jacksonville","SS 190 (Replacement Bag, Fine Mesh)",12,,8.15,97.80,1614.00
"Invoice","10/29/2015","26661",,"HornerXpress, Inc.:Horner Jacksonville","Shipping",1,,0.00,0.00,1614.00
"Invoice","12/10/2015","26788","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Jacksonville","PA 575 (Plastic Replacement Lip, Piranha)",24,,4.65,111.60,1725.60
"Invoice","12/10/2015","26788","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:Horner Jacksonville","PA 590 (Piranha Complete with Fine Mesh Bag)",12,,18.17,218.04,1943.64
"Invoice","12/10/2015","26788","Replacement Bag, Quick-Flip","HornerXpress, Inc.:Horner Jacksonville","SS 133 (Replacement Bag, Quick-Flip)",12,,7.60,91.20,2034.84
"Invoice","12/10/2015","26788","Replacement Bag, Deep","HornerXpress, Inc.:Horner Jacksonville","SS 160 (Replacement Bag, Deep)",12,,8.15,97.80,2132.64
"Invoice","12/10/2015","26788","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Jacksonville","PA 575 (Plastic Replacement Lip, Piranha)",24,,4.65,111.60,2244.24
"Invoice","12/10/2015","26788","Replacement Bag, Quick-Flip","HornerXpress, Inc.:Horner Jacksonville","SS 133 (Replacement Bag, Quick-Flip)",12,,7.60,91.20,2335.44
"Invoice","01/11/2016","26848","Piranha Complete w/ Regular Bag","HornerXpress, Inc.:Horner Jacksonville","PA 500 (Piranha Complete w/ Regular Bag)",12,,16.85,202.20,2537.64
"Invoice","01/11/2016","26848","Piranha Complete with Deep Bag","HornerXpress, Inc.:Horner Jacksonville","PA 560 (Piranha Complete with Deep Bag)",12,,18.17,218.04,2755.68
"Invoice","01/11/2016","26848","Replacement Bag, Deep","HornerXpress, Inc.:Horner Jacksonville","SS 160 (Replacement Bag, Deep)",24,,8.15,195.60,2951.28
"Invoice","01/11/2016","26848","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Jacksonville","PA 575 (Plastic Replacement Lip, Piranha)",25,,4.65,116.25,3067.53
"Invoice","02/24/2016","26997","Piranha Complete with Deep Bag","HornerXpress, Inc.:Horner Jacksonville","PA 560 (Piranha Complete with Deep Bag)",24,,18.17,436.08,3503.61
"Invoice","02/24/2016","26997","Replacement Bag, Quick-Flip","HornerXpress, Inc.:Horner Jacksonville","SS 133 (Replacement Bag, Quick-Flip)",24,,7.75,186.00,3689.61
"Invoice","02/24/2016","26997","Replacement Bag, Deep","HornerXpress, Inc.:Horner Jacksonville","SS 160 (Replacement Bag, Deep)",12,,8.15,97.80,3787.41
"Invoice","02/24/2016","26997","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:Horner Jacksonville","PA 590 (Piranha Complete with Fine Mesh Bag)",24,,18.17,436.08,4223.49
"Invoice","02/24/2016","26997","FREE","HornerXpress, Inc.:Horner Jacksonville","Shipping",1,,0.00,0.00,4223.49
"Invoice","03/16/2016","27065","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Jacksonville","PA 575 (Plastic Replacement Lip, Piranha)",100,,4.65,465.00,4688.49
"Invoice","04/11/2016","27159","Piranha Complete w/ Regular Bag","HornerXpress, Inc.:Horner Jacksonville","PA 500 (Piranha Complete w/ Regular Bag)",24,,16.85,404.40,5092.89
"Invoice","04/11/2016","27159","Piranha Complete with Quick-Flip Bag","HornerXpress, Inc.:Horner Jacksonville","PA 533 (Piranha Complete with Quick-Flip Bag)",24,,18.17,436.08,5528.97
"Invoice","04/11/2016","27159","Replacement Bag, Deep","HornerXpress, Inc.:Horner Jacksonville","SS 160 (Replacement Bag, Deep)",12,,8.15,97.80,5626.77
"Invoice","04/29/2016","27262","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Jacksonville","PA 575 (Plastic Replacement Lip, Piranha)",25,,4.65,116.25,5743.02
"Invoice","04/29/2016","27262","Piranha Complete with Deep Bag","HornerXpress, Inc.:Horner Jacksonville","PA 560 (Piranha Complete with Deep Bag)",24,,18.17,436.08,6179.10
"Invoice","05/06/2016","27277","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Jacksonville","PA 575 (Plastic Replacement Lip, Piranha)",25,,4.65,116.25,6295.35
"Invoice","05/06/2016","27277","Piranha Complete with Deep Bag","HornerXpress, Inc.:Horner Jacksonville","PA 560 (Piranha Complete with Deep Bag)",24,,18.17,436.08,6731.43
"Total Horner Jacksonville",,,,,,,671,,,6731.43,6731.43
"Horner Ormond",,,,,,,,,,,""
"Invoice","10/13/2015","26612","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Ormond","PA 575 (Plastic Replacement Lip, Piranha)",50,,4.65,232.50,232.50
"Invoice","10/13/2015","26612","Replacement Bag, Fine Mesh","HornerXpress, Inc.:Horner Ormond","SS 190 (Replacement Bag, Fine Mesh)",6,,8.15,48.90,281.40
"Invoice","10/13/2015","26612","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:Horner Ormond","PA 590 (Piranha Complete with Fine Mesh Bag)",12,,18.17,218.04,499.44
"Invoice","10/13/2015","26612",,"HornerXpress, Inc.:Horner Ormond","Shipping",1,,"",0.00,499.44
"Invoice","03/24/2016","27105","Piranha Complete with Quick-Flip Bag","HornerXpress, Inc.:Horner Ormond","PA 533 (Piranha Complete with Quick-Flip Bag)",24,,18.17,436.08,935.52
"Invoice","03/24/2016","27105","Replacement Bag, Quick-Flip","HornerXpress, Inc.:Horner Ormond","SS 133 (Replacement Bag, Quick-Flip)",12,,7.60,91.20,1026.72
"Invoice","03/24/2016","27105","Replacement Bag, Fine Mesh","HornerXpress, Inc.:Horner Ormond","SS 190 (Replacement Bag, Fine Mesh)",12,,8.15,97.80,1124.52
"Invoice","03/24/2016","27105","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Ormond","PA 575 (Plastic Replacement Lip, Piranha)",25,,4.65,116.25,1240.77
"Invoice","05/06/2016","27292","Piranha Complete w/ Regular Bag","HornerXpress, Inc.:Horner Ormond","PA 500 (Piranha Complete w/ Regular Bag)",36,,16.85,606.60,1847.37
"Invoice","05/06/2016","27292","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Ormond","PA 575 (Plastic Replacement Lip, Piranha)",120,,4.65,558.00,2405.37
"Invoice","05/06/2016","27292","Piranha Complete with Deep Bag","HornerXpress, Inc.:Horner Ormond","PA 560 (Piranha Complete with Deep Bag)",24,,18.17,436.08,2841.45
"Invoice","05/06/2016","27292","Replacement Bag, Deep","HornerXpress, Inc.:Horner Ormond","SS 160 (Replacement Bag, Deep)",24,,8.15,195.60,3037.05
"Invoice","05/06/2016","27292","Replacement Bag, Regular","HornerXpress, Inc.:Horner Ormond","SS 150 (Replacement Bag, Regular)",6,,8.15,48.90,3085.95
"Invoice","05/18/2016","27352","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:Horner Ormond","PA 590 (Piranha Complete with Fine Mesh Bag)",36,,18.17,654.12,3740.07
"Invoice","05/18/2016","27352","Replacement Bag, Quick-Flip","HornerXpress, Inc.:Horner Ormond","SS 133 (Replacement Bag, Quick-Flip)",24,,8.15,195.60,3935.67
"Invoice","05/18/2016","27352","Replacement Bag, Fine Mesh","HornerXpress, Inc.:Horner Ormond","SS 190 (Replacement Bag, Fine Mesh)",12,,8.15,97.80,4033.47
"Invoice","05/18/2016","27352","Piranha Complete with Quick-Flip Bag","HornerXpress, Inc.:Horner Ormond","PA 533 (Piranha Complete with Quick-Flip Bag)",12,,18.17,218.04,4251.51
"Invoice","05/18/2016","27352","FREE","HornerXpress, Inc.:Horner Ormond","Shipping",1,,0.00,0.00,4251.51
"Total Horner Ormond",,,,,,,437,,,4251.51,4251.51
"Horner Tampa 2",,,,,,,,,,,""
"Invoice","10/13/2015","26614","Piranha Complete w/ Regular Bag","HornerXpress, Inc.:Horner Tampa 2","PA 500 (Piranha Complete w/ Regular Bag)",48,,16.85,808.80,808.80
"Invoice","10/13/2015","26614","Replacement Bag, Quick-Flip","HornerXpress, Inc.:Horner Tampa 2","SS 133 (Replacement Bag, Quick-Flip)",3,,7.60,22.80,831.60
"Invoice","03/24/2016","27109","Piranha Complete w/ Regular Bag","HornerXpress, Inc.:Horner Tampa 2","PA 500 (Piranha Complete w/ Regular Bag)",30,,16.85,505.50,1337.10
"Invoice","03/24/2016","27109","Piranha Complete with Quick-Flip Bag","HornerXpress, Inc.:Horner Tampa 2","PA 533 (Piranha Complete with Quick-Flip Bag)",10,,18.17,181.70,1518.80
"Invoice","03/24/2016","27109","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Tampa 2","PA 575 (Plastic Replacement Lip, Piranha)",12,,4.65,55.80,1574.60
"Invoice","03/24/2016","27109","Replacement Bag, Quick-Flip","HornerXpress, Inc.:Horner Tampa 2","SS 133 (Replacement Bag, Quick-Flip)",2,,7.60,15.20,1589.80
"Invoice","03/24/2016","27109","Replacement Bag, Regular","HornerXpress, Inc.:Horner Tampa 2","SS 150 (Replacement Bag, Regular)",12,,7.00,84.00,1673.80
"Invoice","06/02/2016","27417","Piranha Complete w/ Regular Bag","HornerXpress, Inc.:Horner Tampa 2","PA 500 (Piranha Complete w/ Regular Bag)",24,,16.85,404.40,2078.20
"Total Horner Tampa 2",,,,,,,141,,,2078.20,2078.20
"Horner Treasure Coast",,,,,,,,,,,""
"Invoice","03/22/2016","27098","Plastic Replacement Lip, Piranha","HornerXpress, Inc.:Horner Treasure Coast","PA 575 (Plastic Replacement Lip, Piranha)",12,,4.65,55.80,55.80
"Invoice","03/22/2016","27098","Piranha Complete w/ Regular Bag","HornerXpress, Inc.:Horner Treasure Coast","PA 500 (Piranha Complete w/ Regular Bag)",12,,16.85,202.20,258.00
"Invoice","03/22/2016","27098","Replacement Bag, Regular","HornerXpress, Inc.:Horner Treasure Coast","SS 150 (Replacement Bag, Regular)",12,,8.00,96.00,354.00
"Total Horner Treasure Coast",,,,,,,36,,,354.00,354.00
"HornerXpress Sarasota",,,,,,,,,,,""
"Invoice","06/02/2016","27411","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.:HornerXpress Sarasota","PA 590 (Piranha Complete with Fine Mesh Bag)",25,,18.17,454.25,454.25
"Total HornerXpress Sarasota",,,,,,,25,,,454.25,454.25
"HornerXpress, Inc. - Other",,,,,,,,,,,""
"Invoice","01/07/2016","26838","Piranha Complete w/ Regular Bag","HornerXpress, Inc.","PA 500 (Piranha Complete w/ Regular Bag)",5,,16.85,84.25,84.25
"Invoice","01/07/2016","26838","Plastic Replacement Lip, Piranha","HornerXpress, Inc.","PA 575 (Plastic Replacement Lip, Piranha)",30,,4.65,139.50,223.75
"Invoice","01/07/2016","26838","Piranha Complete with Fine Mesh Bag","HornerXpress, Inc.","PA 590 (Piranha Complete with Fine Mesh Bag)",20,,18.17,363.40,587.15
"Invoice","01/07/2016","26838","Replacement Bag, Regular","HornerXpress, Inc.","SS 150 (Replacement Bag, Regular)",10,,7.00,70.00,657.15
"Invoice","01/07/2016","26838","Replacement Bag, Deep","HornerXpress, Inc.","SS 160 (Replacement Bag, Deep)",3,,8.15,24.45,681.60
"Invoice","01/07/2016","26838","Replacement Bag, Fine Mesh","HornerXpress, Inc.","SS 190 (Replacement Bag, Fine Mesh)",3,,8.15,24.45,706.05
"Total HornerXpress, Inc. - Other",,,,,,,71,,,706.05,706.05
"Total HornerXpress, Inc.",,,,,,,3103,,,32484.30,32484.30
"Independent Pool Supply",,,,,,,,,,,""
"Invoice","06/17/2016","27485","Piranha Power Pole with Lever Lock 8'x16'","Independent Pool Supply","PP-LV8 (Piranha Power Pole with Lever Lock 8'x16')",60,,39.40,2364.00,2364.00
"Invoice","06/17/2016","27485","PA2 1000 Complete Trough and Spillway Net with Regular Black Bag","Independent Pool Supply","PA2 1000 (PA2 1000 Complete Trough and Spillway Net with Regular Black Bag)",12,,17.55,210.60,2574.60
"Invoice","06/17/2016","27485","20"" White Nylon Brush","Independent Pool Supply","PA 20WN (20"" White Nylon Brush)",12,,16.50,198.00,2772.60
"Invoice","06/17/2016","27485","Free","Independent Pool Supply","Shipping",1,,0.00,0.00,2772.60
"Total Independent Pool Supply",,,,,,,85,,,2772.60,2772.60
"Interlinx Enterprise Corp. LTD.",,,,,,,,,,,""
"Invoice","08/03/2015","26418","Piranha Power Pole with Lever Lock 8'x16'","Interlinx Enterprise Corp. LTD.","PP-LV8 (Piranha Power Pole with Lever Lock 8'x16')",1,,10.00,10.00,10.00
"Invoice","11/18/2015","26723","Samples (BROKEN)","Interlinx Enterprise Corp. LTD.","Alum Tube (Die #02045:  Aluminum Tube:  1 1/8"" OD X .050 wall  6061 T6   Cut Length:  12'  Mill ...",1,,1.00,1.00,11.00
"Total Interlinx Enterprise Corp. LTD.",,,,,,,2,,,11.00,11.00
"Jet Line Products, Inc.",,,,,,,,,,,""
"Jet Line Islandia",,,,,,,,,,,""
"Invoice","04/28/2016","27247","Piranha Power Pole with Lever Lock 8'x16'","Jet Line Products, Inc.:Jet Line Islandia","PP-LV8 (Piranha Power Pole with Lever Lock 8'x16')",180,,39.40,7092.00,7092.00
"Invoice","04/28/2016","27247","Piranha Power Pole 6 feet","Jet Line Products, Inc.:Jet Line Islandia","PP LV6 (Piranha Power Pole 6 feet)",20,,36.90,738.00,7830.00
"Invoice","04/28/2016","27247","FREE","Jet Line Products, Inc.:Jet Line Islandia","Shipping",1,,0.00,0.00,7830.00
"Total Jet Line Islandia",,,,,,,201,,,7830.00,7830.00
"Jet Line Products Farmingdale",,,,,,,,,,,""
"Invoice","06/17/2016","27483","Piranha Power Pole with Lever Lock 8'x16'","Jet Line Products, Inc.:Jet Line Products Farmingdale","PP-LV8 (Piranha Power Pole with Lever Lock 8'x16')",260,,39.40,10244.00,10244.00
"Invoice","06/17/2016","27483","FREE","Jet Line Products, Inc.:Jet Line Products Farmingdale","Shipping",1,,0.00,0.00,10244.00
,"Credit Memo","06/17/2016","27493","Piranha Power Pole with Lever Lock 8'x16'","Jet Line Products, Inc.:Jet Line Products Farmingdale","PP-LV8 (Piranha Power Pole with Lever Lock 8'x16')",0,,39.40,0.00,10244.00
,"Credit Memo","06/17/2016","27493","FREE","Jet Line Products, Inc.:Jet Line Products Farmingdale","Shipping",0,,0.00,0.00,10244.00
,"Credit Memo","06/17/2016","27494","Piranha Power Pole with Lever Lock 8'x16'","Jet Line Products, Inc.:Jet Line Products Farmingdale","PP-LV8 (Piranha Power Pole with Lever Lock 8'x16')",0,,39.40,0.00,10244.00
,"Credit Memo","06/17/2016","27494","FREE","Jet Line Products, Inc.:Jet Line Products Farmingdale","Shipping",0,,0.00,0.00,10244.00
"Total Jet Line Products Farmingdale",,,,,,,261,,,10244.00,10244.00
"Jet Line Products, Inc. - Other",,,,,,,,,,,""
"Invoice","03/03/2016","27031","Piranha Power Pole 6 feet","Jet Line Products, Inc.","PP LV6 (Piranha Power Pole 6 feet)",40,,36.90,1476.00,1476.00
"Invoice","03/03/2016","27031",,"Jet Line Products, Inc.","2%","",,-2.00%,-29.52,1446.48
"Invoice","03/03/2016","27031","Piranha Power Pole with Lever Lock 8'x16'","Jet Line Products, Inc.","PP-LV8 (Piranha Power Pole with Lever Lock 8'x16')",330,,39.40,13002.00,14448.48
"Invoice","03/03/2016","27031",,"Jet Line Products, Inc.","2%","",,-2.00%,-260.04,14188.44
"Invoice","03/03/2016","27031","FREE","Jet Line Products, Inc.","Shipping",1,,0.00,0.00,14188.44
"Total Jet Line Products, Inc. - Other",,,,,,,371,,,14188.44,14188.44
"Total Jet Line Products, Inc.",,,,,,,833,,,32262.44,32262.44
"Keller Supply",,,,,,,,,,,""
"Keller Rohnert Park",,,,,,,,,,,""
